DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
2023-08-12 02:00:00,6,20,11.0,0.2,3.0,1.0,1.7,188,28.8,80,749,0.0
2023-08-12 03:00:00,8,21,11.0,0.16,2.0,1.0,1.5,189,28.6,81,748,0.0
2023-08-12 04:00:00,10,23,12.0,0.17,2.0,1.0,1.6,188,28.4,81,748,0.0
2023-08-12 05:00:00,9,26,11.0,0.16,2.0,1.0,1.0,201,28.4,81,749,0.0
2023-08-12 06:00:00,9,27,10.0,0.19,3.0,1.0,1.0,196,28.5,81,749,0.0
2023-08-12 07:00:00,12,30,11.0,0.21,3.0,1.0,1.4,201,30.1,75,749,0.0
2023-08-12 08:00:00,14,30,12.0,0.22,5.0,1.0,1.5,204,30.8,72,749,0.0
2023-08-12 09:00:00,14,28,13.0,0.21,5.0,1.0,2.1,195,31.3,70,750,0.0
2023-08-12 10:00:00,12,29,14.0,0.21,6.0,1.0,2.2,192,31.3,70,749,0.0
2023-08-12 11:00:00,13,28,15.0,0.2,4.0,1.0,2.3,201,32.0,67,749,0.0
2023-08-12 12:00:00,14,28,15.0,0.21,3.0,1.0,2.3,201,32.5,65,748,0.0
2023-08-12 13:00:00,13,29,14.0,0.22,3.0,1.0,2.5,197,31.9,66,748,0.0
2023-08-12 14:00:00,15,27,14.0,0.21,3.0,1.0,2.4,196,32.1,65,747,0.0
2023-08-12 15:00:00,14,23,13.0,0.22,4.0,1.0,2.5,193,31.9,66,747,0.0
2023-08-12 16:00:00,14,18,13.0,0.24,4.0,1.0,2.2,197,31.6,67,747,0.0
2023-08-12 17:00:00,13,21,12.0,0.29,6.0,1.0,1.9,191,30.3,73,747,0.0
2023-08-12 18:00:00,10,22,11.0,0.29,7.0,1.0,1.9,194,29.6,76,747,0.0
2023-08-12 19:00:00,8,19,10.0,0.27,6.0,1.0,1.5,195,29.3,79,748,0.0
2023-08-12 20:00:00,6,17,11.0,0.2773788546255507,7.0,1.067401166558652,1.3,192,29.2,79,749,0.0
2023-08-12 21:00:00,5,19,11.0,0.26,7.410755148741419,1.0,1.2,194,29.1,79,750,0.0
2023-08-12 22:00:00,5,22,10.98954895489549,0.24,6.0,1.0,1.6,185,28.9,79,750,0.0
2023-08-12 23:00:00,5,21,10.0,0.27,5.0,1.0,1.2,189,28.9,80,750,0.0
2023-08-13 00:00:00,6,26,10.0,0.26,5.0,1.0,1.5,186,28.9,80,749,0.0
2023-08-13 01:00:00,7,26,11.0,0.17,7.410755148741419,1.067401166558652,1.5,185,28.9,80,749,0.0
2023-08-13 02:00:00,9,23,11.0,0.14,3.0,1.0,1.7,188,28.7,82,748,0.0
2023-08-13 03:00:00,12,24,10.0,0.14,3.0,1.0,1.1,197,27.7,89,748,0.2
2023-08-13 04:00:00,13,25,8.0,0.15,4.0,1.0,0.5,193,27.6,90,748,0.0
2023-08-13 05:00:00,10,23,9.0,0.14,3.0,1.0,0.5,200,27.7,88,748,0.0
2023-08-13 06:00:00,9,26,8.0,0.2,5.0,1.0,0.3,199,27.8,87,749,0.0
2023-08-13 07:00:00,11,30,10.0,0.17,3.0,1.0,1.1,199,29.3,81,749,0.0
2023-08-13 08:00:00,14,30,11.0,0.16,3.0,1.0,1.3,212,30.3,75,749,0.0
2023-08-13 09:00:00,13,29,12.0,0.17,4.0,1.0,1.3,201,29.8,76,750,0.0
2023-08-13 10:00:00,11,26,11.0,0.17,5.0,1.0,1.5,197,30.1,74,750,0.0
2023-08-13 11:00:00,14,33,12.0,0.16,4.0,1.0,1.3,208,30.2,74,749,0.0
2023-08-13 12:00:00,17,35,13.0,0.16,4.0,1.0,1.7,194,30.6,71,749,0.0
2023-08-13 13:00:00,17,30,13.0,0.17,4.0,1.0,1.9,201,31.6,68,748,0.0
2023-08-13 14:00:00,16,30,12.0,0.18,3.0,1.0,2.3,190,31.7,67,747,0.0
2023-08-13 15:00:00,15,32,12.0,0.19,3.0,1.0,2.7,188,31.5,68,747,0.0
2023-08-13 16:00:00,13,30,11.0,0.2,4.0,1.0,2.3,192,30.6,70,747,0.0
2023-08-13 17:00:00,9,29,10.0,0.26,7.0,1.0,2.2,188,29.9,74,747,0.0
2023-08-13 18:00:00,7,27,9.0,0.32,8.0,1.0,2.0,186,29.4,77,748,0.0
2023-08-13 19:00:00,6,27,8.0,0.2773788546255507,10.0,1.067401166558652,1.9,186,29.1,79,748,0.0
2023-08-13 20:00:00,7,32,7.0,0.32,7.410755148741419,1.0,1.0,195,29.1,79,749,0.0
2023-08-13 21:00:00,9,33,10.98954895489549,0.26,8.0,1.0,1.5,182,29.0,81,749,0.0
2023-08-13 22:00:00,10,33,8.0,0.23,7.0,1.0,1.2,175,28.9,82,750,0.0
2023-08-13 23:00:00,9,33,12.0,0.2,4.0,1.0,1.5,191,29.1,81,750,0.0
2023-08-14 00:00:00,8,29,11.0,0.19,3.0,1.0,1.7,191,29.0,78,749,0.0
2023-08-14 01:00:00,10,26,11.0,0.17,7.410755148741419,1.067401166558652,1.6,189,28.9,78,749,0.0
2023-08-14 02:00:00,12,23,10.0,0.17,4.0,1.0,1.6,187,28.8,80,748,0.0
2023-08-14 03:00:00,11,23,10.0,0.15,2.0,1.0,1.9,190,28.6,81,748,0.0
2023-08-14 04:00:00,10,28,10.0,0.16,2.0,1.0,1.5,188,28.4,82,748,0.0
2023-08-14 05:00:00,9,28,9.0,0.17,3.0,1.0,1.2,191,28.5,81,749,0.0
2023-08-14 06:00:00,9,24,9.0,0.2,4.0,1.0,1.1,189,28.6,82,749,0.0
2023-08-14 07:00:00,15,27,10.0,0.21,3.0,1.0,1.1,201,29.5,78,749,0.0
2023-08-14 08:00:00,17,30,11.0,0.2,4.0,1.0,1.4,201,30.5,73,749,0.0
2023-08-14 09:00:00,13,31,13.0,0.19,3.0,1.0,1.6,205,31.6,69,749,0.0
2023-08-14 10:00:00,10,32,16.0,0.2,4.0,1.0,1.7,202,31.8,68,749,0.0
2023-08-14 11:00:00,10,30,17.0,0.19,4.0,1.0,2.2,197,32.5,65,749,0.0
2023-08-14 12:00:00,14,27,17.0,0.2,4.0,1.0,3.5,187,31.9,67,748,0.0
2023-08-14 13:00:00,12,23,14.0,0.21,3.0,1.0,2.9,189,31.9,66,748,0.0
2023-08-14 14:00:00,15,29,12.0,0.21,4.0,1.0,2.7,190,31.1,68,747,0.0
2023-08-14 15:00:00,12,32,14.0,0.21,4.0,1.0,2.4,192,30.5,70,747,0.0
2023-08-14 16:00:00,10,32,12.0,0.24,5.0,1.0,1.8,197,30.6,70,747,0.0
2023-08-14 17:00:00,7,31,9.0,0.3,8.0,1.0,1.9,190,29.8,73,747,0.0
2023-08-14 18:00:00,6,24,8.0,0.2773788546255507,8.0,1.067401166558652,1.9,189,29.4,76,748,0.0
2023-08-14 19:00:00,5,23,8.0,0.31,7.410755148741419,1.0,1.8,187,29.2,79,748,0.0
2023-08-14 20:00:00,7,21,10.98954895489549,0.29,7.0,1.0,1.5,190,29.3,79,749,0.0
2023-08-14 21:00:00,11,23,10.0,0.25,5.0,1.0,2.0,184,29.3,81,750,0.0
2023-08-14 22:00:00,15,26,11.0,0.22,3.0,1.0,1.8,187,28.6,84,750,4.0
2023-08-14 23:00:00,14,25,11.0,0.21,3.0,1.0,1.6,191,27.2,96,750,0.4
2023-08-15 00:00:00,11,25,9.0,0.23,4.0,1.0,1.5,188,28.0,91,750,0.0
2023-08-15 01:00:00,9,26,8.0,0.19,7.410755148741419,1.067401166558652,1.5,187,28.1,87,749,0.0
2023-08-15 02:00:00,7,24,7.0,0.18,3.0,1.0,1.4,189,28.1,86,748,0.0
2023-08-15 03:00:00,9,20,8.0,0.18,2.0,1.0,1.4,192,28.1,85,748,0.0
2023-08-15 04:00:00,11,20,8.0,0.18,2.0,1.0,1.1,196,28.1,85,749,0.0
2023-08-15 05:00:00,9,23,7.0,0.25,4.0,1.0,0.9,187,27.8,86,749,0.0
2023-08-15 06:00:00,7,21,5.0,0.29,6.0,1.0,0.4,195,28.0,86,749,0.0
2023-08-15 07:00:00,7,22,6.0,0.33,6.0,1.0,0.8,191,29.5,78,749,0.0
2023-08-15 08:00:00,12,26,8.0,0.26,6.0,1.0,1.1,198,30.7,72,750,0.0
2023-08-15 09:00:00,14,25,9.0,0.28,6.0,1.0,2.0,190,31.1,70,750,0.0
2023-08-15 10:00:00,11,22,11.0,0.26,5.0,1.0,2.1,193,31.7,67,750,0.0
2023-08-15 11:00:00,9,21,14.0,0.25,5.0,1.0,2.6,188,31.4,69,749,0.0
2023-08-15 12:00:00,10,25,14.0,0.27,5.0,1.0,2.5,194,32.0,66,749,0.0
2023-08-15 13:00:00,11,24,14.0,0.26,5.0,1.0,2.5,195,32.2,65,748,0.0
2023-08-15 14:00:00,9,23,14.0,0.27,6.0,1.0,2.6,195,31.4,66,748,0.0
2023-08-15 15:00:00,8,23,15.0,0.28,6.0,1.0,2.6,197,31.2,67,748,0.0
2023-08-15 16:00:00,6,22,13.0,0.32,7.0,1.0,2.1,200,30.5,71,748,0.0
2023-08-15 17:00:00,5,25,13.0,0.2773788546255507,8.0,1.067401166558652,2.1,191,29.6,74,748,0.0
2023-08-15 18:00:00,5,23,12.0,0.31,7.410755148741419,1.0,1.8,193,29.1,75,749,0.0
2023-08-15 19:00:00,4,18,10.98954895489549,0.3,8.0,1.0,1.5,193,29.0,76,749,0.0
2023-08-15 20:00:00,3,17,12.0,0.29,7.0,1.0,1.5,192,28.9,76,750,0.0
2023-08-15 21:00:00,4,20,11.0,0.28,7.0,1.0,1.2,190,28.8,76,750,0.0
2023-08-15 22:00:00,4,20,13.0,0.24,4.0,1.0,1.4,190,28.8,76,750,0.0
2023-08-15 23:00:00,3,19,14.0,0.23,3.0,1.0,1.4,198,28.8,77,750,0.0
2023-08-16 00:00:00,4,18,14.0,0.24,3.0,1.0,1.2,195,28.5,78,750,0.0
2023-08-16 01:00:00,3,17,12.0,0.2,4.0,1.0,0.6,193,28.1,79,749,0.0
2023-08-16 02:00:00,3,16,12.0,0.16,3.0,1.0,0.9,191,28.0,80,749,0.0
2023-08-16 03:00:00,4,17,14.0,0.15,2.0,1.0,1.1,195,28.1,78,749,0.0
2023-08-16 04:00:00,5,22,15.0,0.14,1.0,1.0,1.4,193,28.1,78,749,0.4
2023-08-16 05:00:00,5,22,12.0,0.17,4.0,1.0,0.7,189,27.2,86,750,0.2
2023-08-16 06:00:00,4,18,9.0,0.29,9.0,1.0,0.4,214,26.8,89,750,0.8
2023-08-16 07:00:00,4,17,5.0,0.58,15.0,1.0,0.2,214,27.9,86,750,0.0
2023-08-16 08:00:00,5,21,12.0,0.28,7.0,1.0,1.1,212,30.1,74,750,0.0
2023-08-16 09:00:00,5,24,15.0,0.22,6.0,1.0,1.5,205,30.9,70,750,0.0
2023-08-16 10:00:00,6,24,16.0,0.23,6.0,1.0,2.0,197,30.9,68,750,0.0
2023-08-16 11:00:00,6,26,17.0,0.21,5.0,1.0,2.2,201,31.6,65,750,0.0
2023-08-16 12:00:00,6,25,17.0,0.22,5.0,1.0,2.1,199,32.0,63,749,0.0
2023-08-16 13:00:00,6,20,16.0,0.24,5.0,1.0,2.1,197,31.9,64,748,0.0
2023-08-16 14:00:00,8,19,16.0,0.25,6.0,1.0,2.5,185,31.6,65,748,0.0
2023-08-16 15:00:00,8,19,16.0,0.25,6.0,1.0,2.6,191,31.4,66,747,0.0
2023-08-16 16:00:00,7,18,17.0,0.2773788546255507,7.0,1.067401166558652,2.5,191,30.7,67,747,0.0
2023-08-16 17:00:00,6,16,14.0,0.33,8.0,1.0,2.2,190,29.6,72,748,0.0
2023-08-16 18:00:00,5,17,10.98954895489549,0.31,9.0,1.0,2.1,188,29.2,74,749,0.0
2023-08-16 19:00:00,4,20,13.0,0.3,8.0,1.0,1.6,190,29.0,75,749,0.0
2023-08-16 20:00:00,4,20,11.0,0.34,10.0,1.0,1.2,190,28.9,76,750,0.0
2023-08-16 21:00:00,5,22,11.0,0.31,8.0,1.0,1.1,172,28.8,78,750,0.0
2023-08-16 22:00:00,5,21,12.0,0.25,6.0,1.0,0.6,150,28.3,80,750,0.0
2023-08-16 23:00:00,4,19,12.0,0.27,6.0,1.0,1.0,185,28.7,79,750,0.0
2023-08-17 00:00:00,4,22,14.0,0.28,5.0,1.0,0.8,184,27.7,89,750,0.0
2023-08-17 01:00:00,5,22,11.0,0.26,5.0,1.0,0.6,191,27.3,92,749,0.0
2023-08-17 02:00:00,7,20,11.0,0.23,5.0,1.0,0.3,203,27.2,89,749,0.0
2023-08-17 03:00:00,7,24,10.0,0.28,6.0,1.0,0.1,211,26.8,89,749,0.0
2023-08-17 04:00:00,7,28,12.0,0.23,4.0,1.0,0.2,185,27.0,87,749,0.0
2023-08-17 05:00:00,8,26,9.0,0.3,7.0,1.0,0.0,227,26.8,89,749,0.0
2023-08-17 06:00:00,8,24,4.0,0.54,14.0,1.0,0.0,343,27.1,89,750,0.0
2023-08-17 07:00:00,10,25,12.0,0.35,8.0,1.0,0.6,155,29.3,76,749,0.0
2023-08-17 08:00:00,14,27,14.0,0.33,9.0,1.0,1.2,200,30.1,72,749,0.0
2023-08-17 09:00:00,14,27,17.0,0.27,6.0,1.0,1.6,208,31.1,68,750,0.0
2023-08-17 10:00:00,13,26,19.0,0.26,5.0,1.0,2.0,201,31.6,66,750,0.0
2023-08-17 11:00:00,12,25,19.0,0.26,4.0,1.0,2.1,201,32.3,63,749,0.0
2023-08-17 12:00:00,12,23,18.0,0.26,5.0,1.0,2.2,208,32.3,62,749,0.0
2023-08-17 13:00:00,13,21,19.0,0.26,4.0,1.0,2.5,198,32.2,59,748,0.0
2023-08-17 14:00:00,11,19,19.0,0.26,5.0,1.0,2.1,201,30.7,67,748,0.0
2023-08-17 15:00:00,10,26,17.0,0.2773788546255507,5.0,1.067401166558652,2.2,201,31.0,67,748,0.0
2023-08-17 16:00:00,9,34,15.0,0.34,7.410755148741419,1.0,2.2,195,30.2,71,748,0.0
2023-08-17 17:00:00,7,32,10.98954895489549,0.35,9.0,1.0,1.8,193,29.7,72,748,0.0
2023-08-17 18:00:00,6,29,13.0,0.34,9.0,1.0,1.8,188,29.3,74,748,0.0
2023-08-17 19:00:00,5,26,12.0,0.32,8.0,1.0,1.3,197,29.1,75,749,0.0
2023-08-17 20:00:00,5,25,14.0,0.28,6.0,1.0,1.1,198,29.0,77,750,0.0
2023-08-17 21:00:00,4,24,11.0,0.31,7.0,1.0,0.5,216,28.7,78,750,0.0
2023-08-17 22:00:00,6,22,10.0,0.33,7.0,1.0,0.2,217,28.6,80,750,0.0
2023-08-17 23:00:00,7,24,8.0,0.33,8.0,1.0,0.3,172,28.3,82,750,0.0
2023-08-18 00:00:00,7,26,7.0,0.41,8.0,1.0,0.1,214,28.2,84,750,0.0
2023-08-18 01:00:00,10,25,3.0,0.35,10.0,1.0,0.0,335,27.7,87,749,0.0
2023-08-18 02:00:00,12,29,2.0,0.34,10.0,1.067401166558652,0.0,266,27.4,88,749,0.0
2023-08-18 03:00:00,13,29,2.0,0.3,8.0,1.067401166558652,0.2,255,27.2,90,749,0.0
2023-08-18 04:00:00,11,26,2.0,0.27,6.0,1.067401166558652,0.0,255,26.9,91,749,0.0
2023-08-18 05:00:00,10,26,2.0,0.34,8.0,1.067401166558652,0.0,333,26.6,92,749,0.0
2023-08-18 06:00:00,8,25,2.0,0.47,9.0,1.067401166558652,0.0,339,27.0,89,749,0.0
2023-08-18 07:00:00,11,25,5.0,0.51,12.0,1.067401166558652,0.2,297,28.9,78,749,0.0
2023-08-18 08:00:00,15,30,12.0,0.31,8.0,1.0,0.8,259,30.3,73,749,0.0
2023-08-18 09:00:00,17,30,17.0,0.23,6.0,1.0,1.2,212,31.2,68,749,0.0
2023-08-18 10:00:00,17,31,20.0,0.22,6.0,1.0,1.4,216,32.0,64,749,0.0
2023-08-18 11:00:00,15,29,22.0,0.22,6.0,1.0,1.9,198,31.4,67,748,0.0
2023-08-18 12:00:00,13,24,22.0,0.24,7.0,1.0,1.5,204,31.6,67,748,0.0
2023-08-18 13:00:00,11,25,24.0,0.24,7.0,1.0,2.2,192,32.0,65,747,0.0
2023-08-18 14:00:00,9,23,20.0,0.2773788546255507,9.0,1.067401166558652,2.5,191,31.3,67,747,0.0
2023-08-18 15:00:00,9,24,23.0,0.25,7.410755148741419,1.0,2.0,199,31.7,65,746,0.0
2023-08-18 16:00:00,9,25,10.98954895489549,0.3,9.0,1.0,2.5,189,31.3,68,746,0.0
2023-08-18 17:00:00,8,22,14.0,0.37,12.0,1.0,2.5,188,30.1,71,747,0.0
2023-08-18 18:00:00,6,23,11.0,0.36,10.0,1.0,2.1,185,29.6,73,748,0.0
2023-08-18 19:00:00,5,22,10.0,0.33,10.0,1.0,2.2,183,29.3,75,748,0.0
2023-08-18 20:00:00,4,19,8.0,0.32,11.0,1.0,1.7,178,29.1,77,749,0.0
2023-08-18 21:00:00,4,22,9.0,0.29,7.0,1.0,1.0,158,28.7,80,750,0.0
2023-08-18 22:00:00,4,23,9.0,0.27,6.0,1.0,1.0,163,28.4,82,750,0.0
2023-08-18 23:00:00,6,25,11.0,0.22,4.0,1.0,0.8,147,28.5,81,750,0.0
2023-08-19 00:00:00,7,24,9.0,0.3,6.0,1.0,0.5,210,28.4,84,749,0.0
2023-08-19 01:00:00,6,25,7.0,0.24,6.0,1.0,0.5,212,28.2,86,749,0.0
2023-08-19 02:00:00,7,25,3.0,0.28,6.0,1.0,0.0,350,27.0,93,748,0.0
2023-08-19 03:00:00,12,21,2.0,0.35,6.0,1.0,0.1,336,26.8,93,748,0.0
2023-08-19 04:00:00,18,22,2.0,0.39,5.0,1.067401166558652,0.0,347,26.7,94,749,0.0
2023-08-19 05:00:00,18,27,2.0,0.42,6.0,1.067401166558652,0.0,11,26.7,94,748,0.0
2023-08-19 06:00:00,19,30,2.0,0.59,6.0,1.0,0.0,340,27.1,92,748,0.0
2023-08-19 07:00:00,19,33,5.0,0.38,7.0,1.067401166558652,0.6,191,29.6,81,748,0.0
2023-08-19 08:00:00,17,37,10.0,0.28,8.0,1.0,0.5,261,30.1,75,749,0.0
2023-08-19 09:00:00,19,36,21.0,0.21,5.0,1.0,1.7,297,31.8,62,748,0.0
2023-08-19 10:00:00,24,32,27.0,0.21,5.0,1.0,2.0,303,32.7,57,748,0.0
2023-08-19 11:00:00,22,30,31.0,0.22,5.0,1.0,1.5,302,33.7,54,747,0.0
2023-08-19 12:00:00,16,31,40.0,0.26,8.0,1.0,1.8,221,33.1,61,747,0.0
2023-08-19 13:00:00,18,40,40.0,0.2773788546255507,8.0,1.067401166558652,1.7,203,32.1,68,747,0.0
2023-08-19 14:00:00,22,47,28.0,0.23,7.410755148741419,1.0,2.4,192,32.2,66,746,0.0
2023-08-19 15:00:00,19,40,10.98954895489549,0.23,6.0,1.0,2.6,191,31.6,68,745,0.0
2023-08-19 16:00:00,15,32,15.0,0.31,9.0,1.0,2.5,186,30.1,74,746,0.0
2023-08-19 17:00:00,12,30,15.0,0.3,8.0,1.0,2.1,179,29.9,76,746,0.0
2023-08-19 18:00:00,11,28,15.0,0.29,7.0,1.0,1.5,158,29.4,79,747,0.0
2023-08-19 19:00:00,12,31,13.0,0.3,8.0,1.0,1.3,157,29.0,80,747,0.0
2023-08-19 20:00:00,14,31,12.0,0.28,7.0,1.0,1.1,154,28.8,80,748,0.0
2023-08-19 21:00:00,15,32,13.0,0.24,5.0,1.0,1.1,141,28.8,80,749,0.0
2023-08-19 22:00:00,14,29,14.0,0.21,3.0,1.0,1.0,135,28.8,79,749,0.0
2023-08-19 23:00:00,13,29,13.0,0.22,4.0,1.0,0.9,152,28.7,80,748,0.0
2023-08-20 00:00:00,14,28,13.0,0.23,4.0,1.0,0.6,157,28.7,82,748,0.0
2023-08-20 01:00:00,13,27,7.0,0.29,6.0,1.0,0.3,355,27.7,88,748,0.0
2023-08-20 02:00:00,14,30,8.0,0.26,4.0,1.0,0.3,14,27.2,90,747,0.0
2023-08-20 03:00:00,15,29,19.0,0.17,3.0,1.0,0.6,26,26.0,87,747,0.0
2023-08-20 04:00:00,12,25,25.0,0.14,2.0,1.0,1.4,137,25.5,84,748,0.0
2023-08-20 05:00:00,9,19,20.0,0.2,6.0,1.0,0.3,282,25.6,84,748,0.0
2023-08-20 06:00:00,7,20,13.0,0.25,8.0,1.0,0.4,308,25.5,88,748,0.0
2023-08-20 07:00:00,7,22,13.0,0.24,5.0,1.0,0.8,302,26.1,88,748,0.0
2023-08-20 08:00:00,10,23,20.0,0.21,6.0,1.0,1.3,199,27.9,78,748,0.0
2023-08-20 09:00:00,14,28,26.0,0.19,5.0,1.0,2.1,171,29.3,74,748,0.0
2023-08-20 10:00:00,14,27,28.0,0.2,5.0,1.0,1.9,174,29.7,72,748,0.0
2023-08-20 11:00:00,11,23,29.0,0.21,6.0,1.0,1.6,185,30.5,68,748,0.0
2023-08-20 12:00:00,8,19,29.0,0.2773788546255507,6.0,1.067401166558652,1.8,183,31.1,67,748,0.0
2023-08-20 13:00:00,6,16,27.0,0.22,7.410755148741419,1.0,2.9,188,31.1,67,747,0.0
2023-08-20 14:00:00,11,20,10.98954895489549,0.22,5.0,1.0,2.4,186,31.2,69,746,0.0
2023-08-20 15:00:00,13,22,21.0,0.23,5.0,1.0,2.8,186,30.8,71,746,0.0
2023-08-20 16:00:00,11,21,16.0,0.26,6.0,1.0,2.4,189,29.7,74,747,0.0
2023-08-20 17:00:00,9,24,13.0,0.28,8.0,1.0,1.9,185,29.4,72,747,0.0
2023-08-20 18:00:00,7,24,13.0,0.27,7.0,1.0,1.3,157,29.0,74,747,0.0
2023-08-20 19:00:00,6,25,11.0,0.29,7.0,1.0,1.3,157,28.7,77,748,0.0
2023-08-20 20:00:00,10,25,12.0,0.26,6.0,1.0,0.9,149,28.7,78,748,0.0
2023-08-20 21:00:00,14,24,12.0,0.24,5.0,1.0,0.8,129,28.6,79,749,0.0
2023-08-20 22:00:00,13,26,6.0,0.3,9.0,1.0,0.1,2,27.9,85,749,0.0
2023-08-20 23:00:00,17,29,11.0,0.23,4.0,1.0,0.8,150,28.1,83,749,0.0
2023-08-21 00:00:00,18,27,12.0,0.2,3.0,1.0,0.6,125,28.1,84,748,0.0
2023-08-21 01:00:00,15,28,6.0,0.26,7.410755148741419,1.067401166558652,0.3,11,27.4,88,748,0.0
2023-08-21 02:00:00,15,29,6.0,0.25,4.0,1.0,0.3,37,27.0,91,748,0.0
2023-08-21 03:00:00,15,26,11.0,0.18,2.0,1.0,0.8,148,27.3,86,747,0.0
2023-08-21 04:00:00,13,22,15.0,0.16,1.0,1.0,1.1,214,26.2,88,748,0.0
2023-08-21 05:00:00,11,21,18.0,0.16,1.0,1.0,1.7,117,24.5,95,749,2.8
2023-08-21 06:00:00,8,19,17.0,0.22,7.0,1.0,0.5,113,24.4,93,749,0.6
2023-08-21 07:00:00,6,17,8.0,0.43,15.0,1.0,0.2,19,25.3,90,749,0.0
2023-08-21 08:00:00,7,22,9.0,0.47,13.0,1.0,0.3,341,27.4,82,749,0.0
2023-08-21 09:00:00,11,26,17.0,0.27,6.0,1.0,0.6,350,29.5,75,749,0.0
2023-08-21 10:00:00,15,24,20.0,0.27,7.0,1.0,1.7,183,30.5,68,749,0.0
2023-08-21 11:00:00,13,19,20.0,0.2773788546255507,6.0,1.067401166558652,2.1,172,31.2,65,748,0.0
2023-08-21 12:00:00,12,19,17.0,0.29,7.410755148741419,1.0,3.2,184,30.7,70,748,0.0
2023-08-21 13:00:00,9,20,10.98954895489549,0.26,6.0,1.0,3.0,180,30.4,70,748,0.0
2023-08-21 14:00:00,7,19,17.0,0.28,8.0,1.0,3.5,181,29.0,77,748,0.0
2023-08-21 15:00:00,6,20,17.0,0.26,8.0,1.0,2.6,173,27.9,82,748,0.0
2023-08-21 16:00:00,7,21,15.0,0.37,11.0,1.0,2.3,181,28.1,81,748,0.0
2023-08-21 17:00:00,8,23,15.0,0.35,10.0,1.0,2.2,181,28.1,80,748,0.0
2023-08-21 18:00:00,6,20,16.0,0.3,8.0,1.0,1.8,174,27.7,81,748,0.0
2023-08-21 19:00:00,7,19,14.0,0.31,8.0,1.0,1.1,157,27.3,84,749,0.0
2023-08-21 20:00:00,9,21,12.0,0.3,8.0,1.0,0.7,151,27.3,84,750,0.0
2023-08-21 21:00:00,10,23,13.0,0.22,4.0,1.0,0.7,119,27.0,83,750,0.0
2023-08-21 22:00:00,10,20,9.0,0.31,7.0,1.0,0.3,306,26.7,86,751,0.0
2023-08-21 23:00:00,6,16,8.0,0.26,6.0,1.0,0.6,305,25.9,91,751,3.8
2023-08-22 00:00:00,4,13,20.0,0.18,3.0,1.0,0.9,193,23.5,96,751,3.4
2023-08-22 01:00:00,4,11,20.0,0.12,7.410755148741419,1.067401166558652,0.7,119,23.7,95,750,2.0
2023-08-22 02:00:00,4,11,16.0,0.13,3.0,1.0,0.4,113,24.1,94,750,0.2
2023-08-22 03:00:00,5,12,9.0,0.17,5.0,1.0,0.1,7,24.2,95,749,0.0
2023-08-22 04:00:00,5,12,11.0,0.14,3.0,1.0,0.1,337,23.9,95,749,0.0
2023-08-22 05:00:00,3,13,7.0,0.2,7.0,1.0,0.1,338,23.9,96,749,0.0
2023-08-22 06:00:00,3,14,6.0,0.28,9.0,1.0,0.2,346,24.0,96,749,0.0
2023-08-22 07:00:00,3,14,6.0,0.33,9.0,1.0,0.3,14,24.5,95,750,0.0
2023-08-22 08:00:00,5,20,6.0,0.45,10.0,1.0,0.3,13,25.8,90,750,0.0
2023-08-22 09:00:00,4,27,11.0,0.31,9.0,1.0,0.5,181,28.4,82,750,0.0
2023-08-22 10:00:00,5,27,15.0,0.2773788546255507,7.0,1.067401166558652,0.7,67,29.8,77,750,0.0
2023-08-22 11:00:00,6,26,15.0,0.22,7.410755148741419,1.0,2.0,186,31.8,66,749,0.0
2023-08-22 12:00:00,7,23,10.98954895489549,0.2,5.0,1.0,2.4,194,31.7,65,748,0.0
2023-08-22 13:00:00,7,20,15.0,0.19,5.0,1.0,2.9,187,31.7,64,748,0.0
2023-08-22 14:00:00,6,19,15.0,0.21,6.0,1.0,2.8,185,31.5,64,747,0.0
2023-08-22 15:00:00,6,19,14.0,0.22,6.0,1.0,2.7,192,31.2,67,747,0.0
2023-08-22 16:00:00,7,20,12.0,0.25,6.0,1.0,2.3,191,30.4,69,747,0.0
2023-08-22 17:00:00,7,20,9.0,0.35,11.0,1.0,1.6,192,29.4,74,748,0.0
2023-08-22 18:00:00,4,17,9.0,0.34,11.0,1.0,1.7,189,29.1,76,749,0.0
2023-08-22 19:00:00,4,21,8.0,0.31,10.0,1.0,1.9,183,28.8,77,749,0.0
2023-08-22 20:00:00,5,25,7.0,0.28,8.0,1.0,1.1,173,28.5,80,750,0.0
2023-08-22 21:00:00,4,23,7.0,0.25,7.0,1.0,0.9,166,28.0,83,750,0.0
2023-08-22 22:00:00,7,23,7.0,0.26,6.0,1.0,0.9,172,27.9,84,750,0.0
2023-08-22 23:00:00,7,25,8.0,0.21,6.0,1.0,0.6,170,28.0,85,750,0.0
2023-08-23 00:00:00,6,28,9.0,0.21,6.0,1.0,1.1,178,28.2,84,750,0.0
2023-08-23 01:00:00,7,31,12.0,0.17,7.410755148741419,1.067401166558652,1.3,189,28.2,85,749,0.0
2023-08-23 02:00:00,9,27,13.0,0.15,3.0,1.0,1.7,189,28.2,85,749,0.0
2023-08-23 03:00:00,9,24,14.0,0.13,3.0,1.0,1.6,191,28.3,83,749,0.0
2023-08-23 04:00:00,11,24,12.0,0.13,2.0,1.0,1.7,188,28.3,80,749,0.0
2023-08-23 05:00:00,11,22,11.0,0.15,4.0,1.0,1.4,187,28.3,79,749,0.0
